timestamp,source,event_details_change,event_login,event_password_change
2023-10-10 19:22:45.711453257,C587216359,1,0,0
2023-10-11 11:01:29.791057664,C285545076,1,0,0
2023-10-11 14:30:18.811582605,C2020967123,1,0,0
2023-10-11 02:44:28.570691417,C1457086535,0,0,1
2023-10-09 20:24:45.973322540,C1960866892,0,1,0
2023-10-10 10:35:44.709773421,C420348872,0,1,0
2023-10-11 09:52:02.607683021,C1432312197,0,1,0
2023-10-10 07:55:17.195529663,C700940580,1,0,0
2023-10-11 05:41:07.926434952,C1820855004,0,0,1
2023-10-09 16:24:52.990431704,C1439880421,0,0,1
2023-10-11 02:31:52.199150849,C2030175121,0,0,1
2023-10-09 23:45:45.503472132,C966214713,0,1,0
2023-10-10 01:33:33.628636135,C1468773146,1,0,0
2023-10-10 07:02:03.426086330,C1216919532,0,1,0
2023-10-11 12:12:11.793722164,C900612785,0,0,1
2023-10-09 22:49:47.149387161,C1530098029,0,1,0
2023-10-10 21:31:17.496689884,C76780537,0,0,1
2023-10-10 08:06:21.384990999,C371570992,0,0,1
2023-10-11 12:23:34.733368060,C1980965530,0,1,0
2023-10-10 21:32:13.572595062,C956700475,0,1,0
2023-10-11 15:27:52.067743770,C1165454845,0,1,0
2023-10-11 12:24:34.731723265,C107438779,0,1,0
2023-10-10 17:20:04.401685912,C1151600429,1,0,0
2023-10-10 01:57:17.566586397,C1078596280,1,0,0
2023-10-11 00:04:42.713543853,C874655320,0,1,0
2023-10-11 09:23:58.117232277,C17359646,0,0,1
2023-10-11 09:30:02.174655620,C1963249369,1,0,0
2023-10-09 22:30:49.016135268,C777863522,0,1,0
2023-10-09 23:37:01.842295580,C1108967401,1,0,0
2023-10-09 16:29:10.171746466,C1440340988,0,1,0
2023-10-11 12:21:00.139766033,C1788358708,0,0,1
2023-10-10 18:45:04.108993336,C1368438034,0,0,1
2023-10-09 19:00:34.813733983,C2053277267,1,0,0
2023-10-11 00:09:47.284235077,C1438489717,0,0,1
2023-10-10 12:15:39.079659756,C211657450,0,1,0
2023-10-10 11:27:39.915327011,C775533998,0,0,1
2023-10-11 05:59:50.345620094,C176878772,0,0,1
2023-10-11 06:34:19.339131812,C231044523,0,0,1
2023-10-10 22:23:57.827734192,C1767072624,1,0,0
2023-10-10 22:53:36.969300730,C57136184,1,0,0
2023-10-10 00:54:05.239306354,C1694039833,0,0,1
2023-10-09 17:12:14.078107966,C2011457912,0,0,1
2023-10-10 08:31:26.399344901,C1927849279,1,0,0
2023-10-10 03:48:08.379089917,C1226947303,0,0,1
2023-10-10 13:16:34.235729766,C1212956427,0,1,0
2023-10-10 00:33:01.426326061,C1552608695,0,1,0
2023-10-09 21:08:53.333484044,C497088099,1,0,0
2023-10-10 06:45:24.130076623,C196888452,1,0,0
2023-10-11 05:46:30.974134333,C1753498738,0,0,1
2023-10-10 09:34:55.977238051,C1465698425,1,0,0
2023-10-10 05:09:48.694641519,C1638237205,0,0,1
2023-10-10 06:21:13.431727596,C1334227305,1,0,0
2023-10-10 18:10:53.681074152,C752270622,0,1,0
2023-10-11 13:38:42.730567143,C480975116,0,0,1
2023-10-10 08:29:38.837797147,C1060470494,0,0,1
2023-10-11 11:21:23.076426451,C1778512686,1,0,0
2023-10-10 06:21:34.795720584,C389281305,0,0,1
2023-10-11 10:38:51.714763717,C486996910,0,0,1
2023-10-10 09:03:54.422063284,C840928568,0,1,0
2023-10-11 05:47:58.528220883,C908342050,0,1,0
2023-10-10 20:16:47.275054498,C2108669396,1,0,0
2023-10-10 08:59:51.828400637,C1980881901,0,1,0
2023-10-11 06:22:53.793551980,C1214826221,0,0,1
2023-10-10 05:43:42.311793821,C823141445,0,0,1
2023-10-10 14:23:20.720219441,C1530773220,0,1,0
2023-10-11 00:43:41.551367859,C262404738,0,1,0
2023-10-10 21:48:51.449639665,C975044667,0,0,1
2023-10-10 00:36:02.043422634,C245908628,0,1,0
2023-10-09 17:15:53.487678199,C1556534733,0,0,1
2023-10-11 00:47:31.801297298,C1860775846,0,0,1
2023-10-10 06:40:11.797476628,C1004300450,0,0,1
2023-10-11 04:14:16.612389148,C679458582,0,0,1
2023-10-10 10:10:14.238799498,C1918935856,0,0,1
2023-10-10 23:09:07.217810319,C1948728559,0,1,0
2023-10-10 10:21:31.807986135,C359628860,0,1,0
2023-10-11 04:38:16.181805533,C1143297842,0,0,1
2023-10-11 03:24:29.928129436,C577335130,1,0,0
2023-10-10 14:37:40.828464865,C107438779,0,1,0
2023-10-11 04:34:49.065530135,C841747618,0,0,1
2023-10-10 18:19:01.509413640,C1509718305,0,1,0
2023-10-10 23:34:29.619979344,C283266984,0,0,1
2023-10-10 00:39:33.067164652,C1913314890,0,0,1
2023-10-11 05:05:25.695850616,C1938976805,0,1,0
2023-10-10 07:00:39.736590552,C1861439904,0,1,0
2023-10-09 17:09:00.611406548,C1158029630,0,1,0
2023-10-11 08:04:26.193058829,C510934446,0,1,0
2023-10-09 17:35:33.004166683,C880625364,1,0,0
2023-10-11 08:58:38.619238815,C1960578141,0,1,0
2023-10-09 17:35:56.000606922,C1729635847,0,0,1
2023-10-10 15:33:09.713986992,C1988025089,1,0,0
2023-10-10 15:46:58.998334558,C60351691,0,1,0
2023-10-11 02:24:53.692420808,C1078596280,0,1,0
2023-10-10 19:06:21.094963833,C546927133,1,0,0
2023-10-10 02:51:54.667731654,C195373250,0,0,1
2023-10-10 02:52:56.449496568,C399389739,0,0,1
2023-10-10 13:46:59.020573520,C775101977,0,0,1
2023-10-09 16:25:34.807044140,C297745197,1,0,0
2023-10-11 07:39:59.369983365,C287533643,1,0,0
2023-10-11 12:28:23.247121263,C346428597,0,1,0
2023-10-11 15:36:16.037824186,C901400531,0,1,0
2023-10-10 15:47:50.231787956,C1350793893,1,0,0
2023-10-10 05:29:06.899842362,C1928450094,0,1,0
2023-10-10 14:09:13.999352939,C874725016,1,0,0
2023-10-11 02:05:20.420516070,C2033826237,0,1,0
2023-10-10 09:07:01.508618279,C183270065,0,0,1
2023-10-10 05:46:16.655531433,C449262890,0,1,0
2023-10-11 02:04:41.197976599,C694265356,0,0,1
2023-10-10 17:00:59.022473353,C1415571957,0,0,1
2023-10-10 15:40:07.473750726,C1767072624,0,0,1
2023-10-11 12:48:40.411628428,C1073865173,1,0,0
2023-10-10 09:26:59.377244148,C924804429,0,1,0
2023-10-11 05:17:51.483994282,C976209265,0,0,1
2023-10-10 01:26:24.579583813,C1273885837,0,1,0
2023-10-10 19:07:12.278467680,C778028540,0,1,0
2023-10-11 12:32:47.915338805,C1456029725,0,0,1
2023-10-09 19:10:48.075875250,C1385780363,1,0,0
2023-10-10 16:06:05.922837231,C1577104524,0,1,0
2023-10-11 12:44:40.374664476,C798657650,0,0,1
2023-10-10 20:50:15.812023684,C1467832188,0,0,1
2023-10-10 01:48:07.136695389,C100992504,1,0,0
2023-10-10 16:06:06.792139111,C994739890,1,0,0
2023-10-11 09:38:19.478678689,C521595859,1,0,0
2023-10-09 16:18:40.437640104,C693907036,1,0,0
2023-10-11 12:22:44.541726600,C833126375,0,1,0
2023-10-11 06:25:54.523051709,C1370192017,0,1,0
2023-10-10 16:07:13.306253700,C1081618305,0,1,0
2023-10-10 23:50:52.566133522,C408690006,0,1,0
2023-10-11 01:07:46.237496807,C525850964,0,0,1
2023-10-10 01:10:33.681245784,C257361511,0,0,1
2023-10-11 01:27:50.132031710,C1010936270,0,1,0
2023-10-09 22:18:05.174616216,C480951921,1,0,0
2023-10-10 19:43:49.414699125,C1847494890,0,1,0
2023-10-10 21:34:32.868545272,C833126375,0,1,0
2023-10-10 13:41:07.980334197,C1674379117,1,0,0
2023-10-11 11:06:47.636838181,C2084267589,0,0,1
2023-10-10 14:06:32.981940941,C747353905,0,0,1
2023-10-11 11:24:52.618959260,C405614551,0,0,1
2023-10-10 21:26:03.936075299,C956414645,1,0,0
2023-10-09 23:27:30.036652395,C130295904,0,0,1
2023-10-11 01:21:43.363616665,C1651395634,0,0,1
2023-10-10 22:13:33.077555102,C1156672988,1,0,0
2023-10-11 14:28:17.680263050,C653835530,0,0,1
2023-10-09 19:29:27.951241012,C247537602,1,0,0
2023-10-10 22:28:05.170520266,C312053639,0,0,1
2023-10-09 17:49:14.236003029,C1427539236,1,0,0
2023-10-09 23:28:51.477043808,C285306155,0,0,1
2023-10-10 16:27:26.838693184,C1591908890,0,0,1
2023-10-09 20:44:45.228015638,C2140473917,0,1,0
2023-10-10 11:43:23.021116881,C1679430600,0,0,1
2023-10-10 17:31:56.075854895,C1740393527,0,0,1
2023-10-11 08:00:46.123036364,C712473227,0,0,1
2023-10-09 23:30:08.198309791,C326482046,0,0,1
2023-10-10 02:47:32.640628981,C1007790716,0,1,0
2023-10-11 10:57:56.238380437,C1192557067,0,0,1
2023-10-11 02:04:45.136440059,C1237272991,0,0,1
2023-10-10 18:56:07.553979119,C1383269171,1,0,0
2023-10-09 21:27:45.561023398,C1505467955,1,0,0
2023-10-11 01:00:14.141092444,C1135201785,1,0,0
2023-10-11 00:04:29.726076699,C1202857292,1,0,0
2023-10-10 15:26:18.487506635,C77017704,0,0,1
2023-10-09 16:21:26.936157822,C1152356495,0,0,1
2023-10-10 21:57:49.634825222,C1869757503,1,0,0
2023-10-11 01:09:51.633203431,C1862556322,0,0,1
2023-10-11 14:26:43.618325004,C1680347409,0,1,0
2023-10-11 08:38:29.378998387,C1669649966,1,0,0
2023-10-10 10:35:39.605656118,C1169771418,0,0,1
2023-10-09 16:36:53.346041136,C1806256044,0,0,1
2023-10-10 06:03:24.676085011,C592766342,0,1,0
2023-10-10 06:36:43.029470252,C446179646,0,1,0
2023-10-11 09:09:15.678698474,C841956493,1,0,0
2023-10-10 21:06:07.521400538,C1784755412,0,1,0
2023-10-09 15:55:57.264372399,C1317710133,0,0,1
2023-10-09 18:05:07.128980532,C1151799720,0,0,1
2023-10-09 18:33:36.590816162,C1354768768,0,1,0
2023-10-10 19:48:58.606493470,C1023803355,0,1,0
2023-10-10 10:05:32.272187223,C1332125345,0,0,1
2023-10-10 07:20:03.750452897,C892586401,0,0,1
2023-10-10 07:02:13.904857076,C26045684,0,0,1
2023-10-11 08:55:41.605099957,C942160317,0,0,1
2023-10-11 00:42:36.499545011,C383264569,0,1,0
2023-10-10 10:20:16.042034941,C1264224372,0,0,1
2023-10-10 14:49:37.059417269,C144168365,0,1,0
2023-10-11 14:28:39.227008634,C44197733,0,1,0
2023-10-11 04:52:52.490075965,C911078435,1,0,0
2023-10-09 22:47:28.494989700,C335592096,1,0,0
2023-10-10 08:03:50.301429444,C605904636,0,0,1
2023-10-10 07:32:06.971277939,C1668825144,0,0,1
2023-10-10 22:46:42.968824643,C1018783569,1,0,0
2023-10-10 21:32:25.030366818,C359363895,1,0,0
2023-10-10 22:58:56.068048470,C1565058518,0,0,1
2023-10-11 03:38:30.728765445,C752270622,0,0,1
2023-10-09 21:16:52.893065253,C809674942,1,0,0
2023-10-10 09:54:18.282789598,C93241312,1,0,0
2023-10-09 21:44:03.697133537,C1590346257,0,0,1
2023-10-09 19:54:36.990877295,C912222039,0,0,1
2023-10-11 14:47:55.397166240,C1686676187,0,0,1
2023-10-10 07:06:03.618735707,C1728122351,0,0,1
2023-10-10 11:46:08.300058040,C553434543,0,0,1
2023-10-10 01:48:20.618012684,C295271306,1,0,0
2023-10-09 20:33:39.088439759,C1523854098,1,0,0
2023-10-11 02:47:55.124714788,C1292140369,0,1,0
2023-10-11 04:09:23.683373598,C1421601814,1,0,0
2023-10-10 07:13:33.136499973,C793132240,0,0,1
2023-10-11 06:40:39.013050531,C943088790,1,0,0
2023-10-10 18:02:48.787946336,C860156566,0,0,1
2023-10-09 20:17:54.723149370,C1862169273,0,1,0
2023-10-11 01:06:28.354420187,C1546820736,0,1,0
2023-10-11 08:40:34.167960142,C481108455,0,1,0
2023-10-09 21:07:49.953746419,C798657650,1,0,0
2023-10-10 12:26:32.277911715,C984099618,0,0,1
2023-10-10 07:13:43.585092626,C1732609230,0,0,1
2023-10-11 04:22:16.289807782,C1377339988,0,0,1
2023-10-10 11:57:12.070135980,C1878500339,0,0,1
2023-10-11 00:02:47.955738722,C148765233,0,0,1
2023-10-09 19:46:02.323339203,C1628225593,1,0,0
2023-10-09 21:46:56.025162174,C196806031,0,1,0
2023-10-11 13:28:48.049108782,C1230747575,0,1,0
2023-10-11 06:39:50.641728809,C532118459,0,1,0
2023-10-10 09:19:28.971895781,C469059843,1,0,0
2023-10-09 18:54:32.528686556,C1761250553,0,1,0
2023-10-10 06:06:34.724956505,C2088008854,0,1,0
2023-10-09 16:38:10.499836686,C824784700,0,1,0
2023-10-10 18:12:33.829684022,C1908894965,0,0,1
2023-10-10 03:06:35.014858176,C342410301,0,1,0
2023-10-09 19:23:34.517061320,C2055489140,0,1,0
2023-10-10 14:46:03.666716638,C1913044357,0,1,0
2023-10-11 12:41:21.646931423,C47376492,0,1,0
2023-10-11 13:31:59.432086326,C725307945,1,0,0
2023-10-10 05:39:56.459930877,C1693925346,0,1,0
2023-10-11 06:23:27.230138341,C1808704110,0,0,1
2023-10-10 06:54:07.259179433,C1226558289,1,0,0
2023-10-10 09:58:01.566672564,C354098761,0,1,0
2023-10-10 16:36:02.798743829,C1361037703,0,0,1
2023-10-11 15:00:57.433813991,C1959541246,0,0,1
2023-10-10 07:13:05.114087654,C1158875335,0,1,0
2023-10-11 05:48:26.406061988,C227554892,0,0,1
2023-10-10 17:32:16.196977610,C1909782411,0,0,1
2023-10-11 10:31:35.411228536,C1615801620,0,1,0
2023-10-10 13:30:03.650266597,C1402381285,0,0,1
2023-10-10 11:10:51.410984293,C1499241933,0,0,1
2023-10-11 06:06:39.214971719,C1074203200,1,0,0
2023-10-10 10:30:15.149545596,C1489078579,0,1,0
2023-10-11 10:14:57.978086430,C313266037,1,0,0
2023-10-10 01:00:50.091166625,C1128965136,1,0,0
2023-10-11 05:24:38.960981853,C1258953485,1,0,0
2023-10-10 10:13:09.263414646,C965421722,1,0,0
2023-10-11 00:52:27.907442174,C813472343,0,1,0
2023-10-10 21:54:40.689868990,C872112161,1,0,0
2023-10-11 12:48:54.942419840,C344259725,0,0,1
2023-10-10 10:40:58.411118174,C941334726,0,1,0
2023-10-09 21:30:21.703272549,C1076053396,0,1,0
2023-10-11 13:46:51.446770507,C1387070447,1,0,0
2023-10-11 04:19:01.985053253,C1100053869,1,0,0
2023-10-09 20:01:14.737299064,C607479057,0,1,0
2023-10-09 22:25:53.224069815,C915430510,1,0,0
2023-10-10 05:43:45.840435914,C1058652489,0,1,0
2023-10-11 15:23:59.179859727,C47809392,0,1,0
2023-10-10 03:36:17.671148875,C1651213581,0,0,1
2023-10-11 06:28:43.749084223,C186469824,1,0,0
2023-10-11 12:47:42.989588580,C1783773775,0,0,1
2023-10-11 13:17:00.974849565,C1242686524,0,0,1
2023-10-09 15:49:58.269037568,C918659260,0,0,1
2023-10-10 23:47:37.080192324,C1914582232,0,0,1
2023-10-10 13:30:10.577124604,C1140809068,0,1,0
2023-10-10 00:21:00.899981715,C545527660,0,1,0
2023-10-09 19:02:42.444012064,C656031620,0,0,1
2023-10-10 21:19:26.752952735,C521436442,0,0,1
2023-10-10 22:31:17.881884862,C2123823248,0,0,1
2023-10-11 12:57:17.124705335,C949023995,0,0,1
2023-10-10 02:44:37.137149683,C2037338028,0,1,0
2023-10-10 01:48:52.324542987,C1700873233,1,0,0
2023-10-11 12:04:46.574078921,C739732151,1,0,0
2023-10-09 23:46:53.948061233,C1814131114,0,0,1
2023-10-10 06:28:13.291306478,C421432072,0,1,0
2023-10-10 13:20:57.773256460,C1918064652,0,0,1
2023-10-11 02:30:36.883736776,C20239039,0,1,0
2023-10-11 06:28:30.917159214,C1780829982,1,0,0
2023-10-11 00:54:00.816644604,C1804573810,1,0,0
2023-10-11 12:02:51.266525396,C1206604144,0,0,1
2023-10-10 04:28:54.607529125,C623466885,0,0,1
2023-10-10 17:17:43.828231652,C1206604144,1,0,0
2023-10-10 22:27:09.327126146,C855082400,0,0,1
2023-10-10 23:32:24.943799142,C692102449,0,0,1
2023-10-10 23:14:17.370568949,C309177915,0,0,1
2023-10-11 00:20:44.799770241,C413242191,0,0,1
2023-10-10 14:46:44.537731956,C334073161,0,0,1
2023-10-10 07:59:52.586083892,C16680464,0,0,1
2023-10-11 06:54:51.946430608,C553434543,0,1,0
2023-10-10 05:04:28.127568691,C1029994689,1,0,0
2023-10-11 00:54:02.079901769,C1267365709,1,0,0
2023-10-10 05:37:23.253916198,C1697528836,1,0,0
2023-10-11 05:35:01.885278412,C1174105749,0,0,1
2023-10-10 06:38:19.070989536,C1827713539,1,0,0
2023-10-09 22:17:54.747196389,C128008012,1,0,0
2023-10-11 14:05:45.723841446,C1402381285,0,1,0
2023-10-10 08:21:57.927161500,C1240746302,0,0,1
2023-10-09 18:36:16.603514293,C729168812,1,0,0
2023-10-10 12:58:28.915132956,C1778762788,0,0,1
2023-10-11 14:50:29.292986853,C529768403,0,0,1
2023-10-09 19:15:02.645637928,C334817037,0,1,0
2023-10-10 02:33:23.077618085,C1927849279,1,0,0
2023-10-10 09:24:31.533109718,C83086349,0,0,1
2023-10-11 05:52:44.921873741,C785603838,1,0,0
2023-10-10 00:20:03.017911985,C864602023,0,0,1
2023-10-11 03:18:25.522692787,C1936493073,0,1,0
2023-10-10 17:33:39.094340460,C1923945958,1,0,0
2023-10-11 05:35:21.270662720,C1076053396,1,0,0
2023-10-11 02:40:58.295660626,C1718974481,0,0,1
2023-10-10 04:49:02.024542103,C1818021493,0,0,1
2023-10-11 10:32:28.682073402,C1510535804,0,1,0
2023-10-09 19:54:24.666266124,C1791524453,0,1,0
2023-10-11 03:55:01.501138767,C1087227796,0,0,1
2023-10-09 21:32:46.346935285,C118437987,1,0,0
2023-10-10 04:10:07.475511290,C570913468,1,0,0
2023-10-09 23:39:49.395780165,C449179311,0,1,0
2023-10-11 06:56:21.317824531,C430171917,0,0,1
2023-10-10 23:28:36.378335114,C1941160297,0,0,1
2023-10-10 06:09:20.549785720,C684162308,0,1,0
2023-10-11 02:10:49.591221062,C1647801193,0,1,0
2023-10-10 11:50:05.147591142,C1403689550,1,0,0
2023-10-11 14:56:22.297534601,C143498560,0,1,0
2023-10-11 11:03:19.247032736,C17166563,1,0,0
2023-10-11 05:45:34.109633216,C1956971543,0,1,0
2023-10-10 07:55:29.529382177,C500712433,0,1,0
2023-10-09 16:58:54.510863396,C1480367576,0,0,1
2023-10-10 02:15:28.859244047,C394979408,1,0,0
2023-10-11 11:27:14.399976900,C1367987964,0,1,0
2023-10-10 16:25:40.588254852,C416536713,0,1,0
2023-10-11 00:15:38.515225004,C1986701933,1,0,0
2023-10-10 05:55:22.806731388,C150820973,0,1,0
2023-10-10 08:02:15.486461311,C99017559,0,1,0
2023-10-09 17:54:13.235839029,C1582366224,1,0,0
2023-10-10 03:17:03.712027565,C1361037703,1,0,0
2023-10-10 13:25:20.963034162,C970538683,1,0,0
2023-10-09 20:21:50.187710520,C1701618194,1,0,0
2023-10-10 20:47:50.185232124,C87697988,0,0,1
2023-10-09 23:59:11.028544284,C408690006,0,0,1
2023-10-11 05:24:10.941427617,C484986935,0,1,0
2023-10-11 01:38:28.793565297,C1354768768,0,0,1
2023-10-11 04:11:25.109628850,C841616397,1,0,0
2023-10-10 02:43:21.258316764,C1591152121,1,0,0
2023-10-10 21:36:06.036996411,C1007790716,0,0,1
2023-10-10 13:56:54.873605911,C1488142454,0,1,0
2023-10-10 05:35:56.191354593,C1723897078,1,0,0
2023-10-10 07:26:11.425326107,C1893753407,0,0,1
2023-10-10 13:22:27.537870424,C1214929092,1,0,0
2023-10-10 05:23:57.769934361,C466569235,0,0,1
2023-10-10 04:34:34.759969307,C564473555,0,1,0
2023-10-10 19:10:37.068411054,C1872482068,0,1,0
2023-10-11 00:34:30.781384105,C631654729,0,0,1
2023-10-10 21:25:02.170259521,C1530157952,0,0,1
2023-10-09 19:10:05.801135115,C1701618194,0,1,0
2023-10-11 04:47:14.309772786,C1223439629,1,0,0
2023-10-09 15:59:46.985353412,C1928637369,0,0,1
2023-10-10 19:25:50.601447965,C774836418,1,0,0
2023-10-10 11:52:45.074597845,C1158233054,0,1,0
2023-10-10 16:27:23.360536857,C647089636,1,0,0
2023-10-10 20:05:39.654904409,C1239154010,0,1,0
2023-10-10 06:04:04.388005733,C1849046345,0,0,1
2023-10-09 21:01:28.161001603,C292682242,0,0,1
2023-10-10 17:30:38.671507315,C1135867657,0,0,1
2023-10-10 01:15:54.653156228,C1762043633,0,0,1
2023-10-11 08:56:04.224074755,C1043282651,0,1,0
2023-10-11 15:01:56.741316943,C1141582476,0,1,0
2023-10-09 20:12:46.604132108,C1118984324,0,0,1
2023-10-10 14:23:48.961828824,C660024200,0,1,0
2023-10-11 00:42:19.996748790,C1844076143,1,0,0
2023-10-10 20:58:31.859347263,C1660830591,1,0,0
2023-10-10 11:55:27.728624871,C1093842718,1,0,0
2023-10-11 13:08:04.656180170,C1519265307,0,1,0
2023-10-10 02:47:30.434450745,C1018979501,1,0,0
2023-10-10 22:55:42.263104713,C1486069778,0,0,1
2023-10-10 05:17:05.359290817,C1433092877,0,0,1
2023-10-09 16:02:08.481723065,C1765886577,0,0,1
2023-10-11 15:03:06.450390566,C1705346216,0,1,0
2023-10-11 01:47:41.149480902,C247656929,1,0,0
2023-10-10 23:58:48.293568544,C1043944424,0,1,0
2023-10-11 07:42:22.849875115,C942160317,0,0,1
2023-10-10 16:12:41.323523866,C824784700,0,1,0
2023-10-10 10:41:29.185868823,C1835412106,0,1,0
2023-10-10 14:14:36.017653836,C1238185596,0,0,1
2023-10-11 03:20:02.366441119,C2075898645,0,0,1
2023-10-10 07:48:08.448581504,C519449235,1,0,0
2023-10-11 13:35:24.115869927,C1881708420,0,0,1
2023-10-11 01:51:43.893210492,C1954938610,0,1,0
2023-10-11 06:36:26.433965641,C1514973352,0,1,0
2023-10-10 00:10:13.463342564,C1423633034,0,1,0
2023-10-10 02:00:43.024371301,C272752096,0,0,1
2023-10-10 16:06:43.335597684,C2014729870,1,0,0
2023-10-10 17:50:14.554087602,C2062869828,0,1,0
2023-10-09 22:49:47.993282573,C872112161,0,0,1
2023-10-11 04:29:13.262518421,C1837200499,0,1,0
2023-10-11 05:30:35.622829121,C1864289868,0,1,0
2023-10-10 12:40:54.948219961,C439601438,0,1,0
2023-10-11 10:24:03.939698284,C298468219,0,1,0
2023-10-10 20:44:25.150551589,C44151986,0,1,0
2023-10-11 00:02:55.725181149,C2106115023,0,0,1
2023-10-11 14:10:07.337966532,C1828345671,0,1,0
2023-10-09 20:03:59.196450286,C617723960,1,0,0
2023-10-10 00:37:03.371232945,C1480799932,0,0,1
2023-10-09 22:35:58.708920673,C723217997,0,1,0
2023-10-11 00:15:04.597478855,C194859196,0,1,0
2023-10-10 21:25:25.930416526,C574289698,0,0,1
2023-10-10 11:41:51.852846467,C1386324281,0,1,0
2023-10-10 07:51:24.845183270,C24691837,0,0,1
2023-10-10 07:16:34.168325855,C1424475955,0,0,1
2023-10-11 14:55:30.965530206,C1892148523,0,1,0
2023-10-11 03:18:55.262965529,C1433092877,0,1,0
2023-10-10 07:27:45.543156017,C210318225,0,0,1
2023-10-10 19:27:41.147119862,C1590346257,0,1,0
2023-10-11 11:29:59.087862234,C1969430351,0,0,1
2023-10-11 13:33:22.453495595,C2080100346,1,0,0
2023-10-11 07:42:49.968941878,C1801713151,0,0,1
2023-10-10 01:32:11.673454275,C109947606,0,0,1
2023-10-10 23:58:58.424383322,C2110568911,0,1,0
2023-10-10 14:43:06.748577939,C1284515419,0,0,1
2023-10-10 15:53:29.391813021,C2063978670,0,0,1
2023-10-09 21:49:55.916192300,C47376492,1,0,0
2023-10-10 04:07:56.709657544,C792765429,1,0,0
2023-10-10 05:24:21.007209853,C1082732879,0,1,0
2023-10-10 22:24:28.927016372,C706685788,1,0,0
2023-10-11 01:07:08.566242451,C1059874896,0,0,1
2023-10-11 00:08:17.871160981,C997029022,0,1,0
2023-10-09 21:14:22.795926620,C911139709,0,0,1
2023-10-11 14:16:25.023384303,C1388726904,0,0,1
2023-10-09 18:14:20.772191690,C1611113200,1,0,0
2023-10-09 21:10:10.869369689,C143836998,1,0,0
2023-10-11 04:39:03.254813214,C560376591,0,1,0
2023-10-09 23:03:36.311346836,C592765908,1,0,0
2023-10-10 03:55:11.427705761,C129566217,1,0,0
2023-10-11 06:44:14.536269444,C1980127627,0,1,0
2023-10-10 13:45:12.231916684,C2060778761,1,0,0
2023-10-10 16:37:00.131623511,C1060120913,1,0,0
2023-10-11 09:01:55.884899907,C772895850,0,1,0
2023-10-11 01:51:36.937590439,C1476138873,0,1,0
2023-10-11 13:57:34.461681479,C805014659,0,1,0
2023-10-09 20:21:07.356021744,C1237709469,0,0,1
2023-10-11 04:31:07.179193322,C1290093162,1,0,0
2023-10-09 21:08:18.389771343,C1503504810,0,0,1
2023-10-10 04:04:09.359879515,C1687751654,0,0,1
2023-10-10 01:21:00.098598134,C56197730,0,1,0
2023-10-11 03:00:58.726488153,C117577408,0,1,0
2023-10-11 02:02:41.198216197,C678683295,1,0,0
2023-10-09 18:20:14.943454592,C870367228,0,0,1
2023-10-10 17:11:46.374371365,C1439470393,0,1,0
2023-10-11 06:48:20.108341861,C899895612,0,0,1
2023-10-10 22:24:26.693906589,C1828345671,0,0,1
2023-10-11 14:10:31.766311485,C5079947,0,0,1
2023-10-10 04:25:52.329599898,C563130428,0,1,0
2023-10-10 01:49:44.671773715,C1711218892,0,0,1
2023-10-10 01:00:59.908514910,C759264122,1,0,0
2023-10-10 08:06:49.390816355,C229665572,1,0,0
2023-10-09 20:58:44.993094604,C1986046665,0,1,0
2023-10-11 14:45:14.996071908,C893284971,0,0,1
2023-10-10 16:38:35.730939832,C1228110352,1,0,0
2023-10-10 05:04:56.294631575,C1267410030,1,0,0
2023-10-11 05:52:46.304734961,C426128777,0,0,1
2023-10-11 09:33:38.552911697,C2100466386,1,0,0
2023-10-11 09:19:57.309986324,C1941625566,0,1,0
2023-10-10 17:13:45.388981781,C1415453492,0,1,0
2023-10-10 17:19:14.739199271,C1497367004,0,0,1
2023-10-10 06:26:02.771556569,C262282046,0,1,0
2023-10-10 12:56:47.224197691,C344209010,1,0,0
2023-10-09 16:27:32.665516128,C1818021493,0,1,0
2023-10-10 08:26:27.432108410,C825739161,0,1,0
2023-10-10 08:09:40.420323478,C809708190,1,0,0
2023-10-09 22:03:05.283393207,C1421006824,0,1,0
2023-10-11 10:39:27.739535667,C236847402,0,1,0
2023-10-09 23:59:23.241099469,C1539370210,0,0,1
2023-10-10 11:08:35.519941013,C1939349733,0,0,1
2023-10-10 13:36:48.012531356,C642583859,0,1,0
2023-10-10 16:07:21.095818728,C802590979,0,1,0
2023-10-09 23:54:58.435982339,C1396527012,0,0,1
2023-10-09 21:15:54.142118030,C1374422827,0,0,1
2023-10-10 12:16:15.424289044,C1152356495,0,1,0
2023-10-11 10:11:34.226663400,C170002529,0,0,1
2023-10-11 12:44:16.525976881,C337109624,0,0,1
2023-10-11 10:15:03.275846945,C759940472,0,0,1
2023-10-10 11:36:11.425583747,C1999699557,0,0,1
2023-10-09 16:45:28.947577161,C1263267362,0,1,0
2023-10-09 23:32:30.847978009,C841616397,0,1,0
2023-10-10 19:10:58.576645589,C1110919755,1,0,0
2023-10-11 09:31:50.153780820,C1005126300,0,0,1
2023-10-10 19:57:13.416489211,C297432139,1,0,0
2023-10-10 05:39:14.953552379,C249473604,0,1,0
2023-10-10 15:14:53.587427285,C2064655298,1,0,0
2023-10-10 11:49:58.073609943,C1214628974,0,0,1
2023-10-10 19:27:54.380971614,C1663056729,0,0,1
2023-10-11 15:32:23.721093707,C1700873233,0,1,0
